month,day,hour,temperature_2m,dew_point_2m,rain,wind_speed_10m,wind_direction_10m,wind_gusts_10m,is_day,month,day,hour
6,12,18,15.318999,4.669,0,14.707222,291.54105,27.72,1,6,12,18
6,12,19,14.169,5.119,0,13.708391,293.1986,28.8,1,6,12,19
6,12,20,12.919,5.119,0,7.6367526,278.13,23.759998,1,6,12,20
6,12,21,10.669,5.4690003,0,6.87779,276.0089,12.959999,0,6,12,21
6,12,22,10.019,5.5690002,0,7.5685663,272.72626,11.159999,0,6,12,22
6,12,23,10.519,7.269,0,9.0645685,263.15732,14.04,0,6,12,23
6,13,0,9.919,8.1189995,0,7.92,270,15.119999,0,6,13,0
6,13,1,9.568999,8.419,0,7.5942073,275.44025,17.28,0,6,13,1
6,13,2,8.519,7.619,0,8.557102,284.6209,12.24,0,6,13,2
6,13,3,9.919,8.469,0,7.6367526,261.87,10.08,0,6,13,3
6,13,4,11.019,9.068999,0,7.5942082,238.57048,9.72,1,6,13,4
6,13,5,10.469,9.068999,0,8.209263,195.25517,9.36,1,6,13,5
6,13,6,13.1189995,10.519,0,8.4963045,216.38445,13.679999,1,6,13,6
6,13,7,14.019,9.318999,0,15.03835,227.9109,27.359999,1,6,13,7
6,13,8,14.469,8.568999,0,21.533897,218.21107,39.6,1,6,13,8
6,13,9,14.269,8.3689995,0,24.387178,211.10875,44.28,1,6,13,9
6,13,10,14.219,8.568999,0.1,26.729847,205.52965,48.239998,1,6,13,10
6,13,11,14.3689995,8.8689995,0.1,25.38702,198.17812,48.6,1,6,13,11
6,13,12,14.3689995,8.069,0,23.400002,194.25006,46.8,1,6,13,12
6,13,13,14.219,8.568999,0,22.682856,180.90936,42.48,1,6,13,13
6,13,14,14.669,8.669,0.1,24.863468,177.5105,44.639996,1,6,13,14
6,13,15,14.519,9.469,0.3,22.553936,171.74065,44.28,1,6,13,15
6,13,16,14.169,9.969,0.7,21.434364,187.72174,41.039997,1,6,13,16
6,13,17,13.269,11.068999,1.4,23.452555,197.87878,40.68,1,6,13,17
6,13,18,13.318999,9.719,0.5,24.821732,199.48622,43.56,1,6,13,18
6,13,19,13.219,10.318999,0.2,23.623243,187.88304,42.48,1,6,13,19
6,13,20,12.568999,10.269,0.7,24.122683,180.85507,42.12,1,6,13,20
6,13,21,12.519,10.568999,1.1,26.795223,173.82993,46.8,0,6,13,21
6,13,22,12.669,11.169,0.5,27.362366,179.24617,48.239998,0,6,13,22
6,13,23,12.919,11.568999,0.6,29.024128,187.12492,51.12,0,6,13,23
6,14,0,13.568999,12.3689995,0.7,29.144442,205.61543,51.839996,0,6,14,0
6,14,1,13.719,12.419,0.1,24.387178,211.10875,53.639996,0,6,14,1
6,14,2,13.719,12.669,0.3,20.46941,235.75092,42.12,0,6,14,2
6,14,3,13.568999,12.568999,0.1,22.768396,235.30478,38.519997,0,6,14,3
6,14,4,13.3689995,11.919,0,23.4,239.48984,40.32,1,6,14,4
6,14,5,13.318999,11.3689995,0,20.63023,240.75127,40.32,1,6,14,5
6,14,6,13.919,11.219,0,21.67786,234.46223,37.44,1,6,14,6
6,14,7,14.318999,11.3689995,0,26.932714,232.05779,48.6,1,6,14,7
6,14,8,14.669,11.419,0,25.741888,227.83418,48.239998,1,6,14,8
6,14,9,14.8689995,10.669,0.1,27.871534,234.46223,54.719997,1,6,14,9
6,14,10,15.219,10.769,0.1,28.075384,229.15973,55.44,1,6,14,10
6,14,11,15.3689995,10.3689995,0,30.378967,229.32515,56.88,1,6,14,11
6,14,12,15.469,9.719,0.2,30.811037,223.5798,57.239998,1,6,14,12
6,14,13,15.719,10.669,0.1,30.173496,215.77617,55.079998,1,6,14,13
6,14,14,15.769,10.469,0,30.532158,217.8158,58.679996,1,6,14,14
6,14,15,15.6189995,10.419,0.1,30.827856,222.63371,56.88,1,6,14,15
6,14,16,15.519,10.019,0.1,29.28418,223.50572,56.88,1,6,14,16
6,14,17,15.219,9.6189995,0,27.497026,226.06082,53.639996,1,6,14,17
6,14,18,14.519,9.719,0,23.933908,223.7812,49.68,1,6,14,18
6,14,19,13.919,9.6189995,0,23.708124,221.92245,43.199997,1,6,14,19
6,14,20,12.169,9.969,1.1,21.407139,222.27362,41.399998,1,6,14,20
6,14,21,11.8689995,10.068999,1.1,20.633371,227.1211,37.079998,0,6,14,21
6,14,22,11.919,10.318999,1,21.533897,231.78893,41.039997,0,6,14,22
6,14,23,11.219,9.419,0.8,25.455843,241.2603,44.639996,0,6,14,23
6,15,0,10.818999,8.769,0.1,20.037485,252.21602,44.28,0,6,15,0
6,15,1,10.469,8.419,0,21.746502,250.6651,40.32,0,6,15,1
6,15,2,10.469,8.969,0,20.345573,256.70142,37.44,0,6,15,2
6,15,3,10.3689995,8.318999,0,20.545246,258.887,36.719997,0,6,15,3
6,15,4,10.519,8.169,0,18.59845,255.42574,35.64,1,6,15,4
6,15,5,11.318999,8.169,0,18.720001,247.3801,32.399998,1,6,15,5
6,15,6,12.919,8.269,0,21.67487,228.36655,36.36,1,6,15,6
6,15,7,12.568999,9.519,0.5,30.070238,211.78722,49.68,1,6,15,7
6,15,8,12.719,10.969,1.2,30.04221,225.97093,54.36,1,6,15,8
6,15,9,14.318999,11.1189995,0.1,37.52471,229.27956,68.4,1,6,15,9
6,15,10,15.769,11.419,0.1,40.7548,237.99466,74.88,1,6,15,10
6,15,11,16.269001,9.769,0.2,39.30435,241.55717,72.72,1,6,15,11
6,15,12,15.969,8.6189995,0.2,39.122574,243.19923,73.079994,1,6,15,12
6,15,13,15.419,9.969,1.5,35.75436,244.98314,75.24,1,6,15,13
6,15,14,15.919,7.5690002,0.3,34.62369,242.10283,64.799995,1,6,15,14
6,15,15,15.469,8.8689995,0.6,32.19938,243.43501,62.639996,1,6,15,15
6,15,16,15.318999,8.219,0,34.137413,242.35411,61.199997,1,6,15,16
6,15,17,14.919,8.219,0.1,33.818928,244.7989,61.199997,1,6,15,17
6,15,18,14.6189995,8.318999,0.1,31.079075,244.6223,60.120003,1,6,15,18
6,15,19,14.019,9.068999,0,27.553524,241.09091,54.719997,1,6,15,19
6,15,20,13.3689995,9.019,0,25.630886,240.55466,48.239998,1,6,15,20
6,15,21,12.969,9.169,0,24.363249,235.84026,44.639996,0,6,15,21
6,15,22,13.068999,9.6189995,0,25.959969,236.3099,45.36,0,6,15,22
6,15,23,12.818999,9.669,0,25.376808,238.3393,45.36,0,6,15,23
6,16,0,12.469,9.719,0,23.710857,239.9315,43.92,0,6,16,0
6,16,1,12.3689995,10.269,0,25.661207,235.86401,44.639996,0,6,16,1
6,16,2,12.219,10.068999,0.1,25.264202,237.21573,44.28,0,6,16,2
6,16,3,11.8689995,10.318999,0,23.185787,233.84172,43.56,0,6,16,3
6,16,4,12.019,9.8689995,0,21.794127,239.19862,39.96,1,6,16,4
6,16,5,12.419,9.419,0,20.63023,240.75127,37.44,1,6,16,5
6,16,6,13.269,9.3689995,0,22.17144,237.60017,38.88,1,6,16,6
6,16,7,14.169,9.568999,0,25.071098,237.90744,43.92,1,6,16,7
6,16,8,14.8689995,9.919,0,25.772078,245.22488,46.8,1,6,16,8
6,16,9,15.818999,10.1189995,0,22.884789,250.70985,46.8,1,6,16,9
6,16,10,16.519001,9.8689995,0,22.406927,246.3179,42.839996,1,6,16,10
6,16,11,16.719,9.3689995,0.1,23.263912,248.19853,43.56,1,6,16,11
6,16,12,17.269001,9.3689995,0.1,23.510508,244.61214,45.36,1,6,16,12
6,16,13,17.019001,9.969,0.1,21.749483,241.31395,41.760002,1,6,16,13
6,16,14,16.769001,10.219,0.3,23.584808,238.73633,44.28,1,6,16,14
6,16,15,16.519001,10.1189995,0.1,23.363974,236.3099,44.639996,1,6,16,15
6,16,16,16.319,10.169,0,23.363974,236.3099,44.28,1,6,16,16
6,16,17,15.818999,10.419,0,22.473343,234.78232,43.56,1,6,16,17
6,16,18,15.219,10.419,0,20.68356,238.52321,41.399998,1,6,16,18
6,16,19,14.469,10.568999,0,18.278645,237.87503,37.44,1,6,16,19
6,16,20,13.469,10.769,0,14.88242,237.84773,31.68,1,6,16,20
6,16,21,12.769,10.769,0,13.089354,238.49579,25.919998,0,6,16,21
6,16,22,12.3689995,10.919,0,11.792404,238.73633,22.319998,0,6,16,22
6,16,23,12.318999,11.269,0,11.681987,236.3099,19.8,0,6,16,23
6,17,0,12.3689995,11.3689995,0,11.043261,250.9743,19.8,0,6,17,0
6,17,1,12.3689995,10.969,0.2,10.1376915,263.88458,22.68,0,6,17,1
6,17,2,11.818999,10.8689995,0.1,7.2805495,278.53067,16.919998,0,6,17,2
6,17,3,10.568999,10.019,0,5.634891,296.56497,11.879999,0,6,17,3
6,17,4,9.419,9.068999,0,6.618519,315.0001,9.36,1,6,17,4
6,17,5,10.669,9.919,0,4.072935,315.0001,9.36,1,6,17,5
6,17,6,12.6189995,10.719,0,6.489992,250.55988,12.24,1,6,17,6
6,17,7,14.269,11.318999,0,8.557102,247.75093,18,1,6,17,7
6,17,8,15.568999,10.6189995,0,12.7279215,241.2603,24.84,1,6,17,8
6,17,9,16.419,10.318999,0,14.77755,235.92276,29.519999,1,6,17,9
6,17,10,16.969,10.019,0,16.489416,233.88057,32.760002,1,6,17,10
6,17,11,17.469,10.068999,0,16.870138,230.19447,33.48,1,6,17,11
6,17,12,17.169,11.019,0,18,216.86998,36.36,1,6,17,12
6,17,13,17.119001,11.318999,0,17.208603,217.34943,36,1,6,17,13
6,17,14,17.369001,11.519,0,17.208603,217.34943,34.92,1,6,17,14
6,17,15,17.719,11.3689995,0,15.530151,224.0609,34.92,1,6,17,15
6,17,16,17.619001,11.669,0,14.512064,223.99501,31.319998,1,6,17,16
6,17,17,17.169,11.419,0,11.720751,222.5104,29.519999,1,6,17,17
6,17,18,16.519001,11.419,0,11.457958,223.72705,24.119999,1,6,17,18
6,17,19,15.769,11.419,0,8.209263,232.12495,22.319998,1,6,17,19
6,17,20,14.6189995,11.719,0,6.3690495,227.29063,14.759999,1,6,17,20
6,17,21,13.3689995,11.669,0,5.0911684,224.9999,11.159999,0,6,17,21
6,17,22,12.669,11.6189995,0,5.95906,205.01686,8.28,0,6,17,22
6,17,23,12.519,11.469,0,6.763786,244.7989,9.36,0,6,17,23
6,18,0,11.469,10.818999,0,6.9153743,308.65982,9,0,6,18,0
6,18,1,11.568999,10.818999,0,5.506941,348.6901,8.64,0,6,18,1
6,18,2,11.519,10.6189995,0,5.495161,31.607454,10.08,0,6,18,2
6,18,3,11.419,10.3689995,0,6.297428,59.03632,10.440001,0,6,18,3
6,18,4,11.068999,10.219,0,4.5820518,44.999897,10.440001,1,6,18,4
6,18,5,12.169,10.6189995,0,10.495713,22.166399,16.919998,1,6,18,5
6,18,6,13.568999,11.469,0,15.042659,21.037588,22.68,1,6,18,6
6,18,7,14.818999,11.719,0,14.33234,25.277687,26.64,1,6,18,7
6,18,8,15.8689995,11.919,0,15.646544,23.025528,29.519999,1,6,18,8
6,18,9,17.519001,12.068999,0,15.778518,27.149609,30.960001,1,6,18,9
6,18,10,18.319,12.269,0,15.496736,30.735416,30.599998,1,6,18,10
6,18,11,19.569,12.269,0,15.315873,29.577742,30.599998,1,6,18,11
6,18,12,20.619001,11.818999,0,13.779114,33.27491,30.960001,1,6,18,12
6,18,13,20.919,11.269,0,11.019764,38.367523,28.44,1,6,18,13
6,18,14,20.569,11.318999,0.1,9.1641035,44.999897,23.4,1,6,18,14
6,18,15,21.219,10.919,0,10.086427,34.82457,22.319998,1,6,18,15
6,18,16,20.969,10.719,0.1,9.107359,18.435053,21.96,1,6,18,16
6,18,17,20.719,10.068999,0,6.9527545,21.25058,19.8,1,6,18,17
6,18,18,20.219,9.969,0,6.439876,26.564985,15.84,1,6,18,18
6,18,19,18.419,10.419,0,10.446206,358.0251,17.28,1,6,18,19
6,18,20,16.969,10.219,0,16.263872,5.0795207,27.72,1,6,18,20
6,18,21,15.769,9.669,0,17.771753,6.980963,30.960001,0,6,18,21
6,18,22,14.669,9.419,0,17.294992,2.385899,30.599998,0,6,18,22
6,18,23,13.818999,9.769,0,18.844202,6.581848,32.399998,0,6,18,23
6,19,0,13.219,10.169,0,17.227419,10.840266,32.039997,0,6,19,0
6,19,1,13.269,10.6189995,0,16.58346,27.121223,30.239998,0,6,19,1
6,19,2,12.568999,11.068999,0,16.610792,29.898815,28.8,0,6,19,2
6,19,3,12.019,11.019,0,14.77755,34.07725,28.08,0,6,19,3
6,19,4,11.419,10.719,0,19.813087,24.702408,33.12,1,6,19,4
6,19,5,11.419,10.719,0,23.023117,26.965645,39.6,1,6,19,5
6,19,6,12.318999,10.3689995,0,26.795223,30.699654,47.88,1,6,19,6
6,19,7,13.568999,10.269,0,25.212852,43.26433,46.8,1,6,19,7
6,19,8,14.769,10.1189995,0,23.441502,47.489597,45.36,1,6,19,8
6,19,9,16.269001,9.6189995,0,22.401142,44.999897,43.199997,1,6,19,9
6,19,10,17.619001,9.318999,0,21.407139,42.27363,42.12,1,6,19,10
6,19,11,18.869001,9.419,0,20.88,46.39711,41.399998,1,6,19,11
6,19,12,19.719,9.419,0,20.674156,54.92617,40.68,1,6,19,12
6,19,13,19.869001,8.919,0,19.881649,47.93576,38.88,1,6,19,13
6,19,14,20.169,8.919,0,20.421871,40.71076,39.239998,1,6,19,14
6,19,15,20.819,8.469,0,15.459054,62.24156,38.519997,1,6,19,15
6,19,16,20.069,8.568999,0,9.3669195,92.20255,30.599998,1,6,19,16
6,19,17,19.569,8.818999,0,8.311245,94.96966,20.519999,1,6,19,17
6,19,18,18.869001,8.8689995,0,10.464797,63.435013,18.72,1,6,19,18
6,19,19,17.569,9.318999,0,13.202726,78.996506,22.68,1,6,19,19
6,19,20,15.769,9.169,0,15.716793,69.904686,27.359999,1,6,19,20
6,19,21,14.068999,8.469,0,14.168641,62.783974,27,0,6,19,21
6,19,22,12.919,7.669,0,13.0447235,62.02062,24.119999,0,6,19,22
6,19,23,11.8689995,7.2190003,0,13.779114,56.725105,23.4,0,6,19,23
6,20,0,11.1189995,7.2190003,0,13.896187,53.426876,24.119999,0,6,20,0
6,20,1,10.669,7.3190002,0,13.830749,51.34017,28.08,0,6,20,1
6,20,2,10.169,7.619,0,12.031756,51.072456,23.039999,0,6,20,2
6,20,3,9.919,7.519,0,12.738099,47.290634,21.24,0,6,20,3
6,20,4,9.818999,7.419,0,13.513193,41.760216,22.319998,1,6,20,4
6,20,5,10.6189995,7.669,0,15.277749,34.43906,25.919998,1,6,20,5
6,20,6,11.919,8.519,0,14.8257065,29.054508,26.28,1,6,20,6
6,20,7,13.818999,9.068999,0,14.264361,42.954597,27.359999,1,6,20,7
6,20,8,15.818999,9.3689995,0,13.783817,49.236485,27.72,1,6,20,8
6,20,9,17.619001,9.419,0,12.682018,55.407658,28.08,1,6,20,9
6,20,10,19.069,9.818999,0,11.720751,47.489597,27,1,6,20,10
6,20,11,20.069,10.318999,0,11.090103,35.75398,25.919998,1,6,20,11
6,20,12,21.469,10.269,0,9.449572,49.635548,25.199999,1,6,20,12
6,20,13,21.919,10.719,0,5.6002855,44.999897,22.319998,1,6,20,13
6,20,14,22.219,10.419,0,1.9386592,111.801476,17.64,1,6,20,14
6,20,15,21.919,11.3689995,0,6.6185193,202.38017,17.28,1,6,20,15
6,20,16,19.919,13.219,0,14.618837,189.92618,30.239998,1,6,20,16
6,20,17,19.619001,13.219,0,7.9526596,185.19434,29.88,1,6,20,17
6,20,18,18.769001,13.068999,0,11.119281,209.0545,21.599998,1,6,20,18
6,20,19,17.419,12.3689995,0,9.021574,208.61037,22.319998,1,6,20,19
6,20,20,15.669,12.469,0,6.489992,183.17976,16.199999,1,6,20,20
6,20,21,13.969,12.8689995,0,5.815978,158.19853,11.159999,0,6,20,21
6,20,22,13.769,12.769,0,7.172949,162.47433,11.159999,0,6,20,22
6,20,23,13.669,12.269,0,7.968939,161.56496,14.4,0,6,20,23
6,21,0,12.269,11.169,0,9.028754,156.50142,13.32,0,6,21,0
6,21,1,13.419,11.669,0,7.6367526,188.13002,13.32,0,6,21,1
6,21,2,11.8689995,10.818999,0,10.30883,204.77512,12.599999,0,6,21,2
6,21,3,12.818999,11.6189995,0,6.8777895,222.87889,11.879999,0,6,21,3
6,21,4,11.219,10.818999,0,7.9036193,300.06848,8.64,1,6,21,4
6,21,5,12.219,11.269,0,9.826088,331.55716,14.759999,1,6,21,5
6,21,6,14.3689995,11.568999,0,6.162207,353.29025,17.28,1,6,21,6
6,21,7,16.469,12.269,0,2.7416782,113.19862,11.879999,1,6,21,7
6,21,8,18.169,12.719,0,2.1897945,189.46225,11.5199995,1,6,21,8
6,21,9,19.769001,12.469,0,7.653705,228.81418,18.72,1,6,21,9
6,21,10,20.369001,11.419,0,14.05845,230.19447,29.519999,1,6,21,10
6,21,11,19.819,11.818999,0,18.864824,221.90585,37.44,1,6,21,11
6,21,12,20.169,11.469,0,19.35314,223.49261,38.519997,1,6,21,12
6,21,13,20.319,11.519,0,21.638964,224.32605,42.12,1,6,21,13
6,21,14,20.019001,11.419,0,25.068514,234.94049,47.519997,1,6,21,14
6,21,15,19.069,10.3689995,0,29.387999,239.03632,54.36,1,6,21,15
6,21,16,17.619001,10.719,0,27.238941,240.72484,54.719997,1,6,21,16
6,21,17,16.719,11.019,0,27.381306,241.75035,50.76,1,6,21,17
6,21,18,16.069,10.469,0,23.675304,241.87636,50.399998,1,6,21,18
6,21,19,15.019,10.1189995,0,24.795612,244.17906,46.44,1,6,21,19
6,21,20,14.669,10.969,0.3,20.447239,243.88614,43.92,1,6,21,20
6,21,21,14.3689995,11.068999,0,21.30093,239.53453,36.36,0,6,21,21
6,21,22,14.219,11.318999,0,20.316889,240.25522,37.079998,0,6,21,22
6,21,23,14.1189995,11.519,0.1,19.083395,234.21094,34.92,0,6,21,23
6,22,0,13.919,11.719,0.2,17.581125,227.4896,33.12,0,6,22,0
6,22,1,14.3689995,12.568999,0,19.8,233.13002,35.64,0,6,22,1
6,22,2,14.318999,12.818999,0.2,19.681828,230.19447,34.2,0,6,22,2
6,22,3,14.318999,12.8689995,0.2,17.610588,220.85529,34.2,0,6,22,3
6,22,4,14.219,12.669,0,14.57889,212.90524,30.239998,1,6,22,4
6,22,5,14.6189995,12.8689995,0,8.39657,210.96368,24.48,1,6,22,5
6,22,6,15.219,12.818999,0,7.5685663,272.72626,15.119999,1,6,22,6
6,22,7,16.169,12.6189995,0.1,12.522619,288.43503,23.759998,1,6,22,7
6,22,8,16.369001,12.669,0.1,15.937878,288.43503,29.16,1,6,22,8
6,22,9,17.519001,12.169,0.1,15.484185,287.5925,30.599998,1,6,22,9
6,22,10,18.869001,11.519,0.1,15.256526,289.29013,30.599998,1,6,22,10
6,22,11,19.519001,11.6189995,0.1,17.31746,290.69553,33.839996,1,6,22,11
6,22,12,20.669,11.519,0.2,18.25026,284.85864,36,1,6,22,12
6,22,13,21.069,9.769,0,17.518356,279.46225,35.64,1,6,22,13
6,22,14,20.919,9.068999,0,18.289274,259.79608,35.64,1,6,22,14
6,22,15,20.719,10.019,0,21.461555,247.30617,40.68,1,6,22,15
6,22,16,19.169,12.269,0,26.7565,246.19405,50.039997,1,6,22,16
6,22,17,18.319,11.969,0,24.94413,249.73422,50.039997,1,6,22,17
6,22,18,17.619001,12.169,0,21.99538,248.89508,45.36,1,6,22,18
6,22,19,16.669,12.269,0,18.455048,249.44388,39.6,1,6,22,19
6,22,20,16.169,12.269,0,17.026896,256.55136,32.399998,1,6,22,20
6,22,21,15.3689995,12.169,0,14.471821,264.2895,29.519999,0,6,22,21
6,22,22,14.669,12.1189995,0,11.5199995,270,24.48,0,6,22,22
6,22,23,13.8689995,12.419,0,10.086427,272.04535,19.44,0,6,22,23
6,23,0,13.219,12.269,0,7.69592,280.78424,17.28,0,6,23,0
6,23,1,12.318999,11.719,0,6.28713,283.24054,15.4800005,0,6,23,1
6,23,2,11.419,10.8689995,0,6.151683,290.55612,10.440001,0,6,23,2
6,23,3,11.169,10.469,0,6.151683,290.55612,9.36,0,6,23,3
6,23,4,10.969,10.068999,0,5.8048253,299.74478,9.72,1,6,23,4
6,23,5,12.169,10.419,0,7.7879906,303.6901,11.5199995,1,6,23,5
6,23,6,14.019,11.269,0,6.151683,290.55612,12.959999,1,6,23,6
6,23,7,16.069,11.919,0,6.4799995,270,15.4800005,1,6,23,7
6,23,8,17.569,12.519,0,8.311245,265.03033,19.8,1,6,23,8
6,23,9,18.419,12.818999,0,9.6932955,254.93146,22.68,1,6,23,9
6,23,10,18.969,13.1189995,0,10.144082,242.52565,23.4,1,6,23,10
6,23,11,18.969,13.3689995,0,12.031756,218.92755,25.919998,1,6,23,11
6,23,12,18.869001,13.769,0,15.575981,213.6901,31.68,1,6,23,12
6,23,13,18.969,13.769,0,16.79314,210.96368,33.48,1,6,23,13
6,23,14,19.319,14.068999,0,15.815435,221.30852,33.48,1,6,23,14
6,23,15,19.069,13.818999,0,15.072783,220.15593,32.039997,1,6,23,15
6,23,16,19.569,13.769,0,14.512064,223.99501,30.599998,1,6,23,16
6,23,17,19.369001,13.818999,0,14.113652,232.25313,29.16,1,6,23,17
6,23,18,18.819,13.818999,0,13.397612,239.30035,28.08,1,6,23,18
6,23,19,18.319,13.769,0,11.165805,249.22766,25.56,1,6,23,19
6,23,20,17.169,13.719,0,6.725354,254.47583,20.519999,1,6,23,20
6,23,21,15.669,13.769,0,5.154415,245.22488,11.159999,0,6,23,21
6,23,22,15.1189995,13.818999,0,5.771239,266.42374,9,0,6,23,22
6,23,23,14.3689995,13.419,0,6.489992,273.17978,9,0,6,23,23
6,24,0,13.669,12.969,0,7.8625183,285.94547,9.72,0,6,24,0
6,24,1,13.1189995,12.6189995,0,8.0899935,302.27563,9.36,0,6,24,1
6,24,2,12.769,12.419,0,7.5942082,301.4295,9.72,0,6,24,2
6,24,3,12.568999,12.269,0,6.9527545,291.25058,9.36,0,6,24,3
6,24,4,12.568999,12.3689995,0,5.6920996,288.43503,9.36,1,6,24,4
6,24,5,13.818999,13.419,0,7.289444,290.22495,10.08,1,6,24,5
6,24,6,15.519,14.169,0,4.6938252,274.39862,12.24,1,6,24,6
6,24,7,17.569,14.8689995,0,3.0758414,249.44386,11.5199995,1,6,24,7
6,24,8,19.219,14.969,0,4.072935,224.9999,14.04,1,6,24,8
6,24,9,20.469,14.719,0,6.151683,200.55612,18,1,6,24,9
6,24,10,20.819,15.219,0,9.565437,199.79897,23.4,1,6,24,10
6,24,11,20.919,15.068999,0,11.043261,199.0257,25.56,1,6,24,11
6,24,12,21.369001,14.969,0,10.931203,197.24155,26.28,1,6,24,12
6,24,13,21.769001,15.169,0,8.891344,201.37068,25.56,1,6,24,13
6,24,14,22.219,15.469,0,7.289444,200.22495,22.68,1,6,24,14
6,24,15,22.469,15.719,0,8.427383,199.9832,21.24,1,6,24,15
6,24,16,22.019001,15.519,0,10.483357,195.94547,23.759998,1,6,24,16
6,24,17,21.019001,14.818999,0,11.367109,190.95403,25.199999,1,6,24,17
6,24,18,19.969,14.568999,0,8.350138,187.43132,24.48,1,6,24,18
6,24,19,19.169,14.669,0,5.8048253,187.12492,18,1,6,24,19
6,24,20,17.969,15.219,0,3.7585104,196.69933,11.879999,1,6,24,20
6,24,21,17.669,15.019,0,0.35999998,90,4.32,0,6,24,21
6,24,22,14.818999,14.019,0,4.829907,116.56499,6.12,0,6,24,22
6,24,23,14.519,14.1189995,0,5.3999996,126.86998,9,0,6,24,23
6,25,0,13.719,13.519,0,6.6087217,119.357666,9.72,0,6,25,0
6,25,1,14.068999,13.8689995,0,5.991594,122.73522,9.36,0,6,25,1
6,25,2,12.919,12.919,0,5.4477882,82.40546,7.2,0,6,25,2
6,25,3,12.8689995,12.818999,0,2.8116899,39.805527,6.8399997,0,6,25,3
6,25,4,11.8689995,11.818999,0,2.968636,14.036275,8.64,1,6,25,4
6,25,5,11.669,11.568999,0,3.6,360,10.440001,1,6,25,5
6,25,6,13.8689995,13.6189995,0,5.8048253,7.12493,13.32,1,6,25,6
6,25,7,18.819,13.769,0,4.829907,26.564985,14.04,1,6,25,7
6,25,8,21.019001,13.818999,0,5.1165614,50.710617,14.759999,1,6,25,8
6,25,9,22.769001,14.568999,0,6.151683,69.44387,17.28,1,6,25,9
6,25,10,24.119001,15.1189995,0,6.5693827,99.46225,18.72,1,6,25,10
6,25,11,25.169,15.3689995,0,7.8954163,133.1524,20.519999,1,6,25,11
6,25,12,25.269001,15.669,0,9.028754,156.50142,22.319998,1,6,25,12
6,25,13,26.369001,14.8689995,0,4.5820518,135.0001,17.28,1,6,25,13
6,25,14,26.469,15.3689995,0,3.7064266,150.9455,15.119999,1,6,25,14
6,25,15,26.569,15.519,0,4.452954,194.03627,14.4,1,6,25,15
6,25,16,26.369001,15.568999,0,7.5942082,211.42952,18.359999,1,6,25,16
6,25,17,25.369001,15.469,0,10.028439,201.03758,20.519999,1,6,25,17
6,25,18,24.119001,15.169,0,9.3876505,184.39862,20.880001,1,6,25,18
6,25,19,22.619001,15.219,0,6.924738,188.97255,18,1,6,25,19
6,25,20,20.569,14.769,0,5.7599998,180,12.24,1,6,25,20
6,25,21,18.569,14.219,0,5.8048253,209.7448,10.440001,0,6,25,21
6,25,22,18.069,13.818999,0,6.9247384,242.10283,9.72,0,6,25,22
6,25,23,19.069,13.1189995,0,4.896529,252.89719,7.92,0,6,25,23
6,26,0,19.019001,12.818999,0,1.9386592,338.19852,5.3999996,0,6,26,0
6,26,1,15.818999,13.1189995,0,3.8939953,56.3099,4.68,0,6,26,1
6,26,2,15.6189995,13.318999,0,4.8433046,48.01287,8.28,0,6,26,2
6,26,3,15.269,13.3689995,0,6.696387,36.253937,11.159999,0,6,26,3
6,26,4,15.019,13.169,0,7.4128532,29.054508,12.24,1,6,26,4
6,26,5,15.919,13.1189995,0,8.854829,26.564985,14.04,1,6,26,5
6,26,6,18.319,13.419,0,8.854829,26.564985,16.56,1,6,26,6
6,26,7,20.569,13.919,0,7.5942082,31.429514,16.56,1,6,26,7
6,26,8,22.419,14.269,0,7.653705,48.814175,18,1,6,26,8
6,26,9,24.069,14.1189995,0,6.439876,63.435013,18.359999,1,6,26,9
6,26,10,25.069,14.019,0,2.8116899,129.80553,17.28,1,6,26,10
6,26,11,25.569,15.019,0,6.725354,195.52417,18.72,1,6,26,11
6,26,12,25.719,15.919,0,11.384199,198.43504,26.28,1,6,26,12
6,26,13,25.869001,15.469,0,12.661564,194.82652,28.44,1,6,26,13
6,26,14,25.669,13.719,0,13.5515,196.9909,30.239998,1,6,26,14
6,26,15,25.469,13.169,0,11.298495,202.47948,29.519999,1,6,26,15
6,26,16,25.069,13.469,0,9.83268,203.7495,25.199999,1,6,26,16
6,26,17,24.319,14.019,0,11.592895,205.76927,23.759998,1,6,26,17
6,26,18,22.669,14.219,0,11.923557,208.88649,25.199999,1,6,26,18
6,26,19,21.219,14.568999,0,10.315115,209.24873,23.039999,1,6,26,19
6,26,20,19.919,13.969,0,6.3690495,227.29063,18,1,6,26,20
6,26,21,18.769001,13.1189995,0,6.725354,254.47583,10.799999,0,6,26,21
6,26,22,17.369001,12.919,0,7.42159,230.90614,10.440001,0,6,26,22
6,26,23,16.969,12.919,0,6.9247384,242.10283,11.159999,0,6,26,23
6,27,0,16.569,12.519,0,7.5685663,267.27374,12.24,0,6,27,0
6,27,1,16.369001,12.969,0,7.92,270,16.919998,0,6,27,1
6,27,2,16.019001,13.1189995,0,9,270,15.119999,0,6,27,2
6,27,3,15.568999,13.568999,0,6.638072,257.4712,15.84,0,6,27,3
6,27,4,15.219,13.969,0,6.4096174,231.84273,10.799999,1,6,27,4
6,27,5,16.219,14.919,0,12.88981,234.09018,20.880001,1,6,27,5
6,27,6,17.019001,15.519,0,15.463244,257.90524,29.88,1,6,27,6
